,日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
1058,20221230,3393,スターティアホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1059,20221230,3395,サンマルクホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1060,20221230,3396,フェリシモ,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1061,20221230,3397,トリドールホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
1062,20221230,3399,丸千代山岡家,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1063,20221230,3401,帝人,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,4,TOPIX Mid400
1064,20221230,3402,東レ,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,2,TOPIX Large70
1065,20221230,3405,クラレ,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
1066,20221230,3407,旭化成,プライム（内国株式）,3200,化学,4,素材・化学 ,2,TOPIX Large70
1067,20221230,3409,北日本紡績,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,-,-
1068,20221230,3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1069,20221230,3416,ピクスタ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1070,20221230,3417,大木ヘルスケアホールディングス,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1071,20221230,3418,バルニバービ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1072,20221230,3420,ケー・エフ・シー,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1073,20221230,3421,稲葉製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1074,20221230,3422,Ｊ－ＭＡＸ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1075,20221230,3423,エスイー,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1076,20221230,3426,アトムリビンテック,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1077,20221230,3431,宮地エンジニアリンググループ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1078,20221230,3433,トーカロ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
1079,20221230,3434,アルファＣｏ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1080,20221230,3435,サンコーテクノ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1081,20221230,3436,ＳＵＭＣＯ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,4,TOPIX Mid400
1082,20221230,3437,特殊電極,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1083,20221230,3439,三ツ知,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1084,20221230,3440,日創プロニティ,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1085,20221230,3441,山王,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1086,20221230,3443,川田テクノロジーズ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1087,20221230,3444,菊池製作所,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1088,20221230,3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,3550,金属製品,3,建設・資材 ,6,TOPIX Small 1
1089,20221230,3446,ジェイテックコーポレーション,プライム（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1090,20221230,3447,信和,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,7,TOPIX Small 2
1091,20221230,3448,清鋼材,PRO Market,3550,金属製品,3,建設・資材 ,-,-
1092,20221230,3449,テクノフレックス,スタンダード（内国株式）,3550,金属製品,3,建設・資材 ,-,-
1093,20221230,3450,サトウ産業,PRO Market,3550,金属製品,3,建設・資材 ,-,-
1094,20221230,3451,トーセイ・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1095,20221230,3452,ビーロット,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1096,20221230,3453,ケネディクス商業リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1097,20221230,3454,ファーストブラザーズ,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1098,20221230,3455,ヘルスケア＆メディカル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1099,20221230,3456,ＴＳＯＮ,PRO Market,8050,不動産業,17,不動産 ,-,-
1100,20221230,3457,Ａｎｄ　Ｄｏホールディングス,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1101,20221230,3458,シーアールイー,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1102,20221230,3459,サムティ・レジデンシャル投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1103,20221230,3461,パルマ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1104,20221230,3462,野村不動産マスターファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1105,20221230,3463,いちごホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1106,20221230,3464,プロパティエージェント,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1107,20221230,3465,ケイアイスター不動産,プライム（内国株式）,8050,不動産業,17,不動産 ,6,TOPIX Small 1
1108,20221230,3466,ラサールロジポート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1109,20221230,3467,アグレ都市デザイン,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1110,20221230,3468,スターアジア不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1111,20221230,3469,デュアルタップ,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1112,20221230,3470,マリモ地方創生リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1113,20221230,3471,三井不動産ロジスティクスパーク投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1114,20221230,3472,大江戸温泉リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1115,20221230,3474,Ｇ－ＦＡＣＴＯＲＹ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1116,20221230,3475,グッドコムアセット,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1117,20221230,3476,投資法人みらい,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1118,20221230,3477,フォーライフ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1119,20221230,3478,森トラスト・ホテルリート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1120,20221230,3479,ティーケーピー,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1121,20221230,3480,ジェイ・エス・ビー,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1122,20221230,3481,三菱地所物流リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1123,20221230,3482,ロードスターキャピタル,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1124,20221230,3483,翔栄,PRO Market,8050,不動産業,17,不動産 ,-,-
1125,20221230,3484,テンポイノベーション,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1126,20221230,3486,グローバル・リンク・マネジメント,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1127,20221230,3487,ＣＲＥロジスティクスファンド投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1128,20221230,3488,ザイマックス・リート投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1129,20221230,3489,フェイスネットワーク,プライム（内国株式）,8050,不動産業,17,不動産 ,7,TOPIX Small 2
1130,20221230,3490,アズ企画設計,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1131,20221230,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1132,20221230,3492,タカラレーベン不動産投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1133,20221230,3493,アドバンス・ロジスティクス投資法人,REIT・ベンチャーファンド・カントリーファンド・インフラファンド,-,-,-,-,-,-
1134,20221230,3494,マリオン,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1135,20221230,3495,香陵住販,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1136,20221230,3496,アズーム,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1137,20221230,3497,ＬｅＴｅｃｈ,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1138,20221230,3498,霞ヶ関キャピタル,グロース（内国株式）,8050,不動産業,17,不動産 ,-,-
1139,20221230,3501,住江織物,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1140,20221230,3512,日本フエルト,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1141,20221230,3513,イチカワ,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1142,20221230,3521,エコナックホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
1143,20221230,3524,日東製網,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1144,20221230,3526,芦森工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,7,TOPIX Small 2
1145,20221230,3528,ミライノベート,スタンダード（内国株式）,8050,不動産業,17,不動産 ,-,-
1146,20221230,3529,アツギ,プライム（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1147,20221230,3536,アクサスホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1148,20221230,3537,昭栄薬品,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1149,20221230,3538,ウイルプラスホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1150,20221230,3539,ＪＭホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,6,TOPIX Small 1
1151,20221230,3540,歯愛メディカル,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1152,20221230,3541,農業総合研究所,グロース（内国株式）,6050,卸売業,13,商社・卸売 ,-,-
1153,20221230,3542,ベガコーポレーション,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1154,20221230,3543,コメダホールディングス,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,6,TOPIX Small 1
1155,20221230,3544,サツドラホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1156,20221230,3546,アレンザホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1157,20221230,3547,串カツ田中ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1158,20221230,3548,バロックジャパンリミテッド,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
1159,20221230,3549,クスリのアオキホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,4,TOPIX Mid400
1160,20221230,3550,スタジオアタオ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1161,20221230,3551,ダイニック,スタンダード（内国株式）,3100,繊維製品,4,素材・化学 ,7,TOPIX Small 2
1162,20221230,3553,共和レザー,スタンダード（内国株式）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
1163,20221230,3556,リネットジャパングループ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1164,20221230,3557,ユナイテッド＆コレクティブ,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1165,20221230,3558,ロコンド,グロース（内国株式）,6100,小売業,14,小売 ,-,-
1166,20221230,3559,ピーバンドットコム,プライム（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
1167,20221230,3560,ほぼ日,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
1168,20221230,3561,力の源ホールディングス,プライム（内国株式）,6100,小売業,14,小売 ,7,TOPIX Small 2
